City ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3hrs),Snow inches (last 3hrs)
523,Sao Joao Da Barra,BR,2022-06-09 02:17:35,-21.6403,-41.0511,68.67,89,59,7.47,broken clouds,0.0,0.0
524,Yarim,YE,2022-06-09 02:17:35,14.298,44.3779,58.17,64,56,2.3,broken clouds,0.0,0.0
525,Brentwood,US,2022-06-09 02:15:56,40.7812,-73.2462,73.56,85,75,4.61,broken clouds,0.0,0.0
526,Hashtgerd,IR,2022-06-09 02:17:36,35.9642,50.6858,64.24,23,0,6.44,clear sky,0.0,0.0
527,Damavand,IR,2022-06-09 02:17:36,35.7178,52.065,66.81,23,3,2.21,clear sky,0.0,0.0
528,Ahuimanu,US,2022-06-09 02:17:36,21.4447,-157.8378,85.14,63,100,12.66,overcast clouds,0.0,0.0
529,Katherine,AU,2022-06-09 02:17:37,-14.4667,132.2667,77.32,22,100,13.8,overcast clouds,0.0,0.0
530,Baykit,RU,2022-06-09 02:17:37,61.67,96.37,59.88,47,18,8.05,few clouds,0.0,0.0
531,Tucuman,AR,2022-06-09 02:17:38,-26.8241,-65.2226,55.4,94,1,6.91,clear sky,0.0,0.0
532,Caluquembe,AO,2022-06-09 02:17:38,-13.7833,14.6833,46.89,58,7,3.8,clear sky,0.0,0.0
533,Humaita,BR,2022-06-09 02:17:38,-7.5061,-63.0208,73.2,94,97,2.1,overcast clouds,0.0,0.0
534,Wewak,PG,2022-06-09 02:17:39,-3.5534,143.6268,82.15,76,95,2.01,overcast clouds,0.0,0.0
535,Samrala,IN,2022-06-09 02:17:39,30.8367,76.1897,95.59,17,1,5.08,clear sky,0.0,0.0
536,Broken Hill,AU,2022-06-09 02:17:40,-31.95,141.4333,53.55,55,4,12.28,clear sky,0.0,0.0
537,Clifton,US,2022-06-09 02:17:40,40.8584,-74.1638,75.11,66,0,4.61,clear sky,0.0,0.0
538,Vila Velha,BR,2022-06-09 02:17:41,-20.3297,-40.2925,68.95,90,0,2.3,clear sky,0.0,0.0
539,Cururupu,BR,2022-06-09 02:17:41,-1.8283,-44.8683,75.15,92,100,3.33,overcast clouds,0.0,0.0
540,Belaya Gora,RU,2022-06-09 02:17:41,68.5333,146.4167,42.91,84,100,5.3,moderate rain,0.0,0.0
541,Aksarka,RU,2022-06-09 02:17:42,66.5606,67.7975,65.28,38,6,8.88,clear sky,0.0,0.0
542,Puerto Rico,AR,2022-06-09 02:17:42,-26.796,-55.024,57.29,98,53,1.59,broken clouds,0.0,0.0
543,Rio Gallegos,AR,2022-06-09 02:15:26,-51.6226,-69.2181,32.05,74,0,19.57,clear sky,0.0,0.0
544,Muisne,EC,2022-06-09 02:17:43,0.6,-80.0333,75.31,82,100,7.63,overcast clouds,0.0,0.0
545,Abu Dhabi,AE,2022-06-09 02:16:11,24.4667,54.3667,85.96,73,0,2.3,clear sky,0.0,0.0
546,Poli,TZ,2022-06-09 02:17:43,-3.3333,36.8,53.65,90,76,2.98,broken clouds,0.0,0.0
547,Sangar,RU,2022-06-09 02:17:44,63.9242,127.4739,77.7,28,24,11.43,few clouds,0.0,0.0
548,Walvis Bay,NA,2022-06-09 02:17:44,-22.9575,14.5053,68.95,28,0,2.3,clear sky,0.0,0.0
549,Pochinki,RU,2022-06-09 02:17:45,54.6988,44.8668,53.19,87,18,9.42,few clouds,0.0,0.0
550,Mogadouro,PT,2022-06-09 02:17:45,41.3403,-6.7119,53.92,95,52,1.99,broken clouds,0.0,0.0
551,Mikkeli,FI,2022-06-09 02:17:45,61.6886,27.2723,57.31,88,0,1.14,clear sky,0.0,0.0
552,Sulangan,PH,2022-06-09 02:17:46,11.1373,123.7228,84.15,71,100,7.63,overcast clouds,0.0,0.0
553,Kashi,CN,2022-06-09 02:17:46,39.4547,75.9797,69.01,52,75,15.66,broken clouds,0.0,0.0
554,Balclutha,NZ,2022-06-09 02:17:47,-46.2339,169.75,48.96,70,100,3.22,overcast clouds,0.0,0.0
555,Aitape,PG,2022-06-09 02:17:47,-3.1374,142.3475,84.69,67,64,4.23,broken clouds,0.0,0.0
556,Melilla,ES,2022-06-09 02:17:47,35.2937,-2.9383,82.78,39,0,9.22,clear sky,0.0,0.0
557,Tiznit,MA,2022-06-09 02:17:48,29.5833,-9.5,70.52,55,0,0.47,clear sky,0.0,0.0
558,Pochutla,MX,2022-06-09 02:17:48,15.7432,-96.4661,75.02,87,89,2.01,overcast clouds,0.0,0.0
559,Tuyen Quang,VN,2022-06-09 02:17:49,21.8233,105.2181,82.89,84,100,1.66,overcast clouds,0.0,0.0
560,Shimanovsk,RU,2022-06-09 02:17:49,52.0,127.7,71.56,46,9,9.73,clear sky,0.0,0.0
561,Prince Rupert,CA,2022-06-09 02:17:49,54.3161,-130.3201,57.29,69,100,25.32,overcast clouds,0.0,0.0
562,Rabo De Peixe,PT,2022-06-09 02:17:50,37.8,-25.5833,65.71,94,75,9.22,broken clouds,0.0,0.0
563,Gizo,SB,2022-06-09 02:17:50,-8.103,156.8419,82.56,71,91,2.86,overcast clouds,0.0,0.0
564,Kurilsk,RU,2022-06-09 02:17:51,45.2333,147.8833,45.63,75,100,3.98,overcast clouds,0.0,0.0
565,Santa Eulalia,PE,2022-06-09 02:17:51,-11.85,-76.6833,36.0,77,5,1.48,clear sky,0.0,0.0
566,Beloha,MG,2022-06-09 02:17:52,-25.1667,45.05,58.41,76,0,6.42,clear sky,0.0,0.0
567,Heihe,CN,2022-06-09 02:17:52,50.2441,127.4902,72.18,54,53,5.73,broken clouds,0.0,0.0
568,Atasu,KZ,2022-06-09 02:17:52,48.6814,71.6433,77.85,23,93,17.11,overcast clouds,0.0,0.0
569,Kargopol,RU,2022-06-09 02:17:53,61.5071,38.9456,54.1,76,100,4.05,overcast clouds,0.0,0.0
570,Madruga,CU,2022-06-09 02:17:53,22.9114,-81.8561,68.94,91,95,7.11,overcast clouds,0.0,0.0
571,Urucui,BR,2022-06-09 02:17:54,-7.2294,-44.5561,78.24,66,69,3.15,broken clouds,0.0,0.0
572,Kostomuksha,RU,2022-06-09 02:17:54,64.571,30.5767,53.22,77,100,3.53,light rain,0.0,0.0
573,Gloversville,US,2022-06-09 02:16:24,43.0528,-74.3438,63.91,84,96,2.93,overcast clouds,0.0,0.0
574,Palmer,US,2022-06-09 02:17:55,42.1584,-72.3287,66.61,78,100,3.44,overcast clouds,0.0,0.0
575,Karlshamn,SE,2022-06-09 02:17:55,56.1706,14.8619,51.91,91,100,3.31,overcast clouds,0.0,0.0
576,Puerto El Triunfo,SV,2022-06-09 02:17:56,13.2833,-88.55,78.55,86,100,4.27,overcast clouds,0.0,0.0
577,Dwarka,IN,2022-06-09 02:17:56,22.2394,68.9678,83.86,73,89,17.05,overcast clouds,0.0,0.0
578,Ixtapa,MX,2022-06-09 02:17:57,20.7,-105.2,78.22,78,100,8.05,overcast clouds,0.0,0.0
579,Gat,IL,2022-06-09 02:16:04,31.61,34.7642,73.4,63,0,2.95,clear sky,0.0,0.0
580,Turukhansk,RU,2022-06-09 02:17:57,65.8167,87.9833,48.34,51,4,7.67,clear sky,0.0,0.0
581,Coffs Harbour,AU,2022-06-09 02:17:57,-30.3,153.1333,62.13,33,0,2.3,clear sky,0.0,0.0
582,Ilhabela,BR,2022-06-09 02:17:58,-23.7781,-45.3581,66.58,91,67,5.75,broken clouds,0.0,0.0
583,Praia,CV,2022-06-09 02:17:58,14.9215,-23.5087,73.94,78,20,4.61,few clouds,0.0,0.0
584,Wattegama,LK,2022-06-09 02:17:59,6.7989,81.4808,79.29,74,99,8.72,overcast clouds,0.0,0.0
585,Riohacha,CO,2022-06-09 02:17:59,11.5444,-72.9072,81.32,73,35,15.5,scattered clouds,0.0,0.0
586,Qinzhou,CN,2022-06-09 02:14:11,21.95,108.6167,84.99,75,99,9.33,moderate rain,0.0,0.0
587,Marzuq,YE,2022-06-09 02:18:00,14.4,46.4667,75.63,37,100,4.12,overcast clouds,0.0,0.0
588,Castro Verde,PT,2022-06-09 02:18:00,37.6983,-8.0858,62.02,94,100,9.95,overcast clouds,0.0,0.0
589,Elbistan,TR,2022-06-09 02:18:00,38.2059,37.1983,60.03,82,0,2.26,clear sky,0.0,0.0
590,Anadyr,RU,2022-06-09 02:18:01,64.75,177.4833,48.7,49,0,11.18,clear sky,0.0,0.0
591,Aklavik,CA,2022-06-09 02:18:01,68.2191,-135.0107,41.14,61,100,13.27,overcast clouds,0.0,0.0
592,Panama City,PA,2022-06-09 02:15:41,8.9936,-79.5197,80.55,86,40,4.61,scattered clouds,0.0,0.0
593,Bolivar,US,2022-06-09 02:13:08,37.6145,-93.4105,69.94,87,4,8.1,clear sky,0.0,0.0
594,Imbituba,BR,2022-06-09 02:18:02,-28.24,-48.6703,62.85,99,27,4.12,scattered clouds,0.0,0.0
595,Liverpool,GB,2022-06-09 02:18:02,53.4106,-2.9779,55.81,81,23,8.05,few clouds,0.0,0.0
596,Lazaro Cardenas,MX,2022-06-09 02:18:03,17.9583,-102.2,78.57,79,18,6.89,few clouds,0.0,0.0
597,Tamworth,GB,2022-06-09 02:18:03,52.634,-1.6959,53.02,86,11,3.0,few clouds,0.0,0.0
598,Iralaya,HN,2022-06-09 02:18:04,15.0,-83.2333,80.35,85,100,13.71,overcast clouds,0.0,0.0
599,Qaqortoq,GL,2022-06-09 02:18:04,60.7167,-46.0333,40.93,79,24,3.38,few clouds,0.0,0.0
600,Brae,GB,2022-06-09 02:18:04,60.3964,-1.353,49.42,84,100,16.22,overcast clouds,0.0,0.0
601,Mahibadhoo,MV,2022-06-09 02:18:05,3.7833,72.9667,81.79,72,78,7.2,broken clouds,0.0,0.0
602,Booue,GA,2022-06-09 02:18:05,-0.0921,11.9385,70.25,99,83,1.16,broken clouds,0.0,0.0
603,Port Augusta,AU,2022-06-09 02:18:06,-32.5,137.7667,56.52,57,100,5.17,overcast clouds,0.0,0.0
604,Kumano,JP,2022-06-09 02:18:06,34.3442,132.5894,72.77,64,100,3.27,overcast clouds,0.0,0.0
605,Ouro Preto Do Oeste,BR,2022-06-09 02:18:06,-10.7481,-62.2158,71.67,93,58,1.83,broken clouds,0.0,0.0
606,Sambava,MG,2022-06-09 02:18:07,-14.2667,50.1667,69.91,83,0,10.8,clear sky,0.0,0.0
607,Chapleau,CA,2022-06-09 02:18:08,47.8405,-83.4034,51.37,81,78,3.91,broken clouds,0.0,0.0
608,Mitsamiouli,KM,2022-06-09 02:18:08,-11.3847,43.2844,77.5,67,2,6.44,clear sky,0.0,0.0
609,Guisa,CU,2022-06-09 02:18:08,20.255,-76.5386,71.06,96,100,3.51,overcast clouds,0.0,0.0
610,Mims,US,2022-06-09 02:18:09,28.6653,-80.8448,76.33,92,0,10.36,clear sky,0.0,0.0
611,Leninskoye,KZ,2022-06-09 02:18:09,41.7589,69.3864,80.24,29,5,4.45,clear sky,0.0,0.0
612,Sisophon,KH,2022-06-09 02:18:10,13.5859,102.9737,86.94,61,95,7.47,overcast clouds,0.0,0.0
613,Buala,SB,2022-06-09 02:18:10,-8.145,159.5921,83.59,73,99,5.59,light rain,0.0,0.0
614,Saryg-Sep,RU,2022-06-09 02:18:10,51.5,95.6,46.15,82,100,2.86,overcast clouds,0.0,0.0
615,Kissidougou,GN,2022-06-09 02:18:11,9.1848,-10.0999,68.27,98,29,4.68,scattered clouds,0.0,0.0
616,Kruisfontein,ZA,2022-06-09 02:18:11,-34.0033,24.7314,57.88,46,0,12.1,clear sky,0.0,0.0
617,Iqaluit,CA,2022-06-09 02:18:12,63.7506,-68.5145,44.33,65,75,0.0,broken clouds,0.0,0.0
618,Jangaon,IN,2022-06-09 02:18:12,17.7167,79.1833,87.3,48,12,19.46,few clouds,0.0,0.0
619,San Francisco Del Mar,MX,2022-06-09 02:18:12,16.2333,-94.65,82.69,74,99,4.18,overcast clouds,0.0,0.0
620,Fez,MA,2022-06-09 02:18:13,34.0372,-4.9998,64.65,51,0,6.91,clear sky,0.0,0.0
621,Marrakesh,MA,2022-06-09 02:18:10,31.6315,-8.0083,75.27,46,0,6.91,clear sky,0.0,0.0
622,Bilma,NE,2022-06-09 02:18:13,18.6853,12.9164,87.78,12,52,4.34,broken clouds,0.0,0.0
623,Burgeo,CA,2022-06-09 02:18:14,47.6167,-57.6152,49.77,61,100,3.62,overcast clouds,0.0,0.0
624,Baghdad,IQ,2022-06-09 02:18:14,33.3406,44.4009,76.91,33,0,9.22,clear sky,0.0,0.0
625,Vanimo,PG,2022-06-09 02:18:15,-2.6741,141.3028,84.43,67,98,5.91,overcast clouds,0.0,0.0
626,Kununurra,AU,2022-06-09 02:18:15,-15.7667,128.7333,80.58,24,83,13.8,broken clouds,0.0,0.0
627,Si Sa Ket,TH,2022-06-09 02:18:15,14.8333,104.3333,88.88,61,100,7.52,overcast clouds,0.0,0.0
628,Barstow,US,2022-06-09 02:18:16,34.8986,-117.0228,101.39,9,1,20.45,clear sky,0.0,0.0
629,Narasannapeta,IN,2022-06-09 02:18:16,18.4167,84.05,86.59,77,100,8.59,overcast clouds,0.0,0.0
630,Santa Cruz Do Capibaribe,BR,2022-06-09 02:18:17,-7.9575,-36.2047,67.1,97,14,3.27,few clouds,0.0,0.0
631,Puerto Baquerizo Moreno,EC,2022-06-09 02:18:17,-0.9,-89.6,70.57,83,29,10.02,scattered clouds,0.0,0.0
632,Touros,BR,2022-06-09 02:18:18,-5.1989,-35.4608,74.5,92,38,8.34,light rain,0.0,0.0
633,Ajdabiya,LY,2022-06-09 02:18:18,30.7554,20.2263,70.97,78,0,5.95,clear sky,0.0,0.0
634,Ryuo,JP,2022-06-09 02:18:18,35.65,138.5,78.19,50,29,1.01,scattered clouds,0.0,0.0
635,Roald,NO,2022-06-09 02:18:19,62.5833,6.1333,50.76,87,19,19.57,few clouds,0.0,0.0
636,Sinnamary,GF,2022-06-09 02:18:19,5.3833,-52.95,77.76,87,100,7.31,overcast clouds,0.0,0.0
637,Pahalgam,IN,2022-06-09 02:18:20,34.0333,75.3333,60.3,50,97,1.57,overcast clouds,0.0,0.0
638,Shitanjing,CN,2022-06-09 02:18:20,39.2342,106.3439,78.08,10,37,6.2,scattered clouds,0.0,0.0
639,Mandalgovi,MN,2022-06-09 02:18:21,45.7625,106.2708,54.07,44,0,10.69,clear sky,0.0,0.0
640,Ibra,OM,2022-06-09 02:18:21,22.6906,58.5334,80.31,66,0,3.24,clear sky,0.0,0.0
641,Conakry,GN,2022-06-09 02:18:21,9.538,-13.6773,80.83,77,100,9.33,light rain,0.0,0.0
642,Viedma,AR,2022-06-09 02:18:22,-40.8135,-62.9967,58.62,36,49,21.79,scattered clouds,0.0,0.0
643,Kilindoni,TZ,2022-06-09 02:18:22,-7.9139,39.6668,78.22,74,44,14.32,light rain,0.0,0.0
644,Pavilosta,LV,2022-06-09 02:18:23,56.8879,21.1859,48.11,95,2,5.7,clear sky,0.0,0.0
645,Terney,RU,2022-06-09 02:18:23,45.0503,136.6092,59.18,73,63,6.15,broken clouds,0.0,0.0
646,Litovko,RU,2022-06-09 02:18:23,49.2361,135.1742,53.06,98,100,10.27,moderate rain,0.0,0.0
647,Rantepao,ID,2022-06-09 02:18:24,-2.9701,119.8978,79.39,68,58,3.02,broken clouds,0.0,0.0
648,Tyshkivka,UA,2022-06-09 02:18:24,48.4967,30.9423,63.72,61,42,4.05,scattered clouds,0.0,0.0
649,Murray Bridge,AU,2022-06-09 02:18:25,-35.1167,139.2667,57.13,65,94,14.54,overcast clouds,0.0,0.0
650,Emerald,AU,2022-06-09 02:18:25,-23.5333,148.1667,57.34,50,1,14.29,clear sky,0.0,0.0
651,Moree,AU,2022-06-09 02:18:26,-29.4667,149.85,52.97,52,0,13.38,clear sky,0.0,0.0
652,Aksu,CN,2022-06-09 02:18:26,41.1231,80.2644,80.53,14,71,2.35,broken clouds,0.0,0.0
653,Sabang,ID,2022-06-09 02:17:07,5.8933,95.3214,82.54,77,100,10.85,overcast clouds,0.0,0.0
654,Kedrovyy,RU,2022-06-09 02:18:26,56.1667,91.8167,50.41,55,3,2.91,clear sky,0.0,0.0
655,Bijapur,IN,2022-06-09 02:18:27,16.8333,75.7,78.26,63,99,12.77,overcast clouds,0.0,0.0
656,Rajmahal,IN,2022-06-09 02:18:27,25.05,87.8333,89.29,67,90,10.25,very heavy rain,0.0,0.0
657,Eydhafushi,MV,2022-06-09 02:18:28,5.1033,73.0708,81.41,76,17,7.27,few clouds,0.0,0.0
658,Morehead,US,2022-06-09 02:18:28,37.2711,-87.1764,76.75,69,0,0.0,clear sky,0.0,0.0
659,Ostrovnoy,RU,2022-06-09 02:18:29,68.0531,39.5131,52.25,58,99,13.87,overcast clouds,0.0,0.0
660,Perigueux,FR,2022-06-09 02:18:29,45.1833,0.7167,54.97,89,48,3.87,scattered clouds,0.0,0.0
661,Ambilobe,MG,2022-06-09 02:18:30,-13.2,49.05,66.34,92,4,2.93,clear sky,0.0,0.0
662,Huangchuan,CN,2022-06-09 02:18:30,32.1272,115.0394,89.55,43,95,5.26,overcast clouds,0.0,0.0
663,Salinopolis,BR,2022-06-09 02:18:30,-0.6136,-47.3561,78.24,86,83,9.4,broken clouds,0.0,0.0
664,Beira,MZ,2022-06-09 02:18:31,-19.8436,34.8389,68.09,88,75,11.5,broken clouds,0.0,0.0
665,Sechura,PE,2022-06-09 02:18:31,-5.5569,-80.8222,65.77,78,100,15.57,overcast clouds,0.0,0.0
666,Nanton,CA,2022-06-09 02:18:32,50.3501,-113.7687,67.82,51,95,12.03,overcast clouds,0.0,0.0
667,Klamath Falls,US,2022-06-09 02:13:36,42.2249,-121.7817,73.87,23,0,13.8,clear sky,0.0,0.0
668,Vilyuysk,RU,2022-06-09 02:18:32,63.7553,121.6247,74.57,47,54,6.22,broken clouds,0.0,0.0
669,Fonte Boa,BR,2022-06-09 02:18:33,-2.4959,-66.2662,73.31,98,100,2.08,overcast clouds,0.0,0.0
670,Te Anau,NZ,2022-06-09 02:18:33,-45.4167,167.7167,45.25,90,92,3.8,light rain,0.0,0.0
671,Boa Vista,BR,2022-06-09 02:18:34,2.8197,-60.6733,78.78,78,40,0.0,scattered clouds,0.0,0.0
672,Baependi,BR,2022-06-09 02:18:34,-21.9589,-44.89,58.89,93,80,2.75,broken clouds,0.0,0.0
673,Akyab,MM,2022-06-09 02:18:35,20.15,92.9,81.93,79,100,9.26,overcast clouds,0.0,0.0
674,Izhmorskiy,RU,2022-06-09 02:18:35,56.194,86.6414,50.47,63,100,4.97,overcast clouds,0.0,0.0
675,Balsas,BR,2022-06-09 02:18:35,-7.5325,-46.0356,76.26,53,83,2.01,broken clouds,0.0,0.0
676,Richards Bay,ZA,2022-06-09 02:18:36,-28.783,32.0377,59.02,88,0,9.73,clear sky,0.0,0.0
677,Tanete,ID,2022-06-09 02:18:37,-3.9443,119.7848,83.73,72,98,3.71,overcast clouds,0.0,0.0
678,Kenora,CA,2022-06-09 02:18:37,49.8167,-94.4337,63.57,42,40,2.3,scattered clouds,0.0,0.0
679,Maarianhamina,AX,2022-06-09 02:18:37,60.0973,19.9348,55.26,88,0,4.61,clear sky,0.0,0.0
680,Saint-Pierre,RE,2022-06-09 02:18:38,-21.3393,55.4781,65.88,94,100,3.44,overcast clouds,0.0,0.0
681,Saint-Paul-Les-Dax,FR,2022-06-09 02:18:38,43.7272,-1.0516,63.12,98,7,2.3,clear sky,0.0,0.0
682,Sibu,MY,2022-06-09 02:18:39,2.3,111.8167,79.11,94,20,3.44,few clouds,0.0,0.0
683,Piacabucu,BR,2022-06-09 02:18:39,-10.4056,-36.4344,74.46,87,14,4.36,few clouds,0.0,0.0
684,San Andres,CO,2022-06-09 02:18:40,12.5847,-81.7006,82.42,83,75,4.61,broken clouds,0.0,0.0
685,Santa Maria,BR,2022-06-09 02:18:40,-29.6842,-53.8069,55.96,96,10,4.34,clear sky,0.0,0.0
686,Alindao,CF,2022-06-09 02:18:40,5.0267,21.2088,69.13,85,100,1.77,overcast clouds,0.0,0.0
687,Phan Thiet,VN,2022-06-09 02:18:41,10.9333,108.1,85.86,65,50,1.25,scattered clouds,0.0,0.0
688,Gusinoye Ozero,RU,2022-06-09 02:18:41,51.1144,106.2614,54.95,56,100,5.26,overcast clouds,0.0,0.0
689,Khonsa,IN,2022-06-09 02:18:42,27.0167,95.5667,68.22,100,100,0.76,overcast clouds,0.0,0.0
690,Numaran,MX,2022-06-09 02:18:42,20.25,-101.9333,75.51,46,88,1.99,overcast clouds,0.0,0.0
691,Bari Sadri,IN,2022-06-09 02:18:42,24.4167,74.4667,83.82,57,0,16.49,clear sky,0.0,0.0
692,Helena,US,2022-06-09 02:16:30,46.5927,-112.0361,64.42,61,75,6.91,broken clouds,0.0,0.0
693,Ono,JP,2022-06-09 02:18:43,34.85,134.9333,78.28,46,34,4.14,scattered clouds,0.0,0.0
694,Slave Lake,CA,2022-06-09 02:18:14,55.2834,-114.769,57.18,77,100,2.3,overcast clouds,0.0,0.0
695,Sampit,ID,2022-06-09 02:18:44,-2.5333,112.95,78.49,93,79,1.23,broken clouds,0.0,0.0
696,Bexbach,DE,2022-06-09 02:18:44,49.3461,7.2553,55.2,94,0,9.22,clear sky,0.0,0.0
697,Republic,US,2022-06-09 02:18:44,37.12,-93.4802,67.8,76,0,3.44,clear sky,0.0,0.0
698,Soe,ID,2022-06-09 02:18:45,-9.8607,124.284,74.35,68,100,8.01,overcast clouds,0.0,0.0
